Psalm A,Psalm B,Contiguous Phrase Matches,Skipgram Matches,Root Matches,Final Score
92,115,1,1,10,101.29
66,148,0,0,13,101.29
16,84,0,0,10,101.28
1,80,0,0,7,101.28
52,108,0,0,7,101.26
22,134,2,1,4,101.26
68,145,0,1,17,101.25
81,140,0,0,11,101.24
5,21,1,1,7,101.22
21,129,0,1,3,101.21
44,75,2,1,8,101.2
29,47,0,0,8,101.2
46,54,0,0,7,101.19
60,99,0,1,7,101.15
91,146,0,0,7,101.15
56,91,1,0,9,101.14
54,110,0,0,5,101.12
23,138,0,0,7,101.12
17,90,0,1,9,101.11
5,6,3,0,5,101.1
36,108,0,1,7,101.1
40,110,1,0,8,101.08
103,131,1,2,4,101.05
39,86,2,2,9,101.02
118,142,1,0,7,101.02
15,92,0,1,6,101.02
46,113,0,1,5,101.0
1,125,0,1,3,100.97
49,122,0,0,6,100.97
9,28,1,0,11,100.97
98,134,0,1,4,100.96
84,124,0,1,5,100.96
31,134,2,1,3,100.94
35,137,0,1,10,100.94
80,110,0,1,7,100.93
44,112,0,3,6,100.92
14,67,0,0,6,100.92
115,132,1,0,11,100.9
65,139,0,0,10,100.88
123,131,2,0,2,100.88
19,62,1,0,10,100.88
87,101,0,0,5,100.87
57,117,1,1,1,100.85
12,142,0,2,5,100.85
21,64,1,0,6,100.84
73,106,0,0,19,100.82
118,144,0,0,10,100.82
62,90,1,1,8,100.79
28,32,0,0,9,100.79
87,109,0,0,8,100.78
83,128,0,0,6,100.78
72,77,1,0,11,100.75
15,109,0,1,8,100.74
4,71,1,1,6,100.74
116,136,0,0,10,100.73
64,75,0,0,7,100.72
73,98,0,0,9,100.71
13,56,1,0,8,100.71
2,133,0,0,4,100.68
16,76,0,0,7,100.65
87,105,0,0,11,100.64
51,142,0,0,9,100.64
42,139,0,0,12,100.64
17,135,0,0,10,100.62
42,115,0,1,9,100.62
29,74,1,0,10,100.62
51,100,0,0,8,100.61
23,107,0,0,10,100.61
98,110,0,0,5,100.6
33,142,0,0,8,100.59
8,38,1,0,7,100.59
51,83,1,0,10,100.59
3,37,2,1,10,100.58
72,122,1,0,7,100.58
23,66,0,1,8,100.58
98,104,0,1,9,100.56
6,67,1,0,4,100.55
12,55,0,0,12,100.55
60,79,0,1,9,100.55
38,80,1,0,12,100.55
14,144,0,1,8,100.54
6,65,1,0,7,100.53
25,60,1,0,9,100.53
23,64,1,0,4,100.52
29,146,0,1,7,100.51
71,85,0,0,8,100.5
11,35,1,0,8,100.49
14,112,0,0,7,100.48
107,149,0,0,9,100.48
123,127,1,0,3,100.43
65,111,0,0,6,100.4
22,100,1,0,9,100.39
3,83,1,1,8,100.39
11,48,1,0,6,100.37
99,118,1,1,8,100.34
89,126,0,0,8,100.34
20,109,2,2,8,100.32
29,88,0,0,7,100.32
110,128,1,0,3,100.32
27,124,1,0,6,100.29
12,38,1,0,9,100.27
21,82,0,0,6,100.26
76,125,0,1,4,100.25
99,101,0,0,7,100.21
14,122,0,1,5,100.21
5,144,0,0,9,100.2
23,91,2,0,5,100.17
68,133,0,0,8,100.16
62,115,1,0,10,100.16
54,78,1,0,13,100.15
3,81,0,0,9,100.14
41,125,2,0,4,100.14
25,145,1,3,11,100.13
107,121,0,1,9,100.13
66,129,0,0,8,100.13
64,96,0,0,8,100.12
56,112,1,1,7,100.12
29,93,3,2,2,100.11
14,115,1,3,6,100.1
139,146,0,1,9,100.09
23,102,1,0,7,100.05
2,138,1,1,6,100.03
132,145,1,0,11,100.02
109,110,2,0,8,100.01
81,106,2,2,12,100.0
37,62,1,2,11,99.99
21,83,0,1,9,99.97
37,116,1,1,10,99.97
29,63,1,0,6,99.96
77,100,0,1,7,99.96
23,30,0,0,6,99.92
41,69,1,1,16,99.92
113,146,2,0,3,99.91
52,97,0,0,6,99.9
53,144,0,0,9,99.9
99,148,0,1,8,99.89
88,127,0,0,8,99.88
41,84,1,0,11,99.86
106,124,1,0,8,99.86
11,43,0,0,5,99.86
111,139,0,0,10,99.85
124,147,0,1,7,99.76
4,103,0,0,9,99.76
63,107,1,2,8,99.73
69,146,1,0,11,99.71
45,143,0,3,10,99.7
51,94,1,1,11,99.7
47,94,1,0,8,99.68
31,133,0,0,8,99.67
13,73,0,0,8,99.65
134,138,1,2,2,99.65
70,88,0,0,6,99.63
43,104,0,0,8,99.63
10,81,0,1,12,99.62
23,94,0,0,8,99.62
14,42,0,0,8,99.61
39,115,0,0,12,99.61
6,20,1,0,4,99.59
19,24,0,1,8,99.58
47,59,0,1,8,99.57
25,131,1,1,6,99.52
52,62,0,0,10,99.52
63,102,0,1,9,99.52
48,139,0,0,11,99.5
9,32,0,1,10,99.5
6,139,2,1,7,99.5
33,41,1,1,11,99.49
49,86,0,3,9,99.48
104,108,0,0,9,99.48
90,127,0,0,5,99.47
5,125,2,2,3,99.46
13,109,1,0,10,99.43
26,65,0,1,7,99.42
55,80,0,0,14,99.36
24,147,0,0,8,99.34
18,122,1,1,11,99.32
19,146,0,1,7,99.32
91,129,0,0,5,99.31
32,66,0,0,11,99.3
74,134,0,0,5,99.3
45,67,2,0,6,99.29
112,142,0,0,5,99.28
41,60,0,1,9,99.28
40,46,1,1,8,99.27
38,68,0,1,16,99.25
42,136,1,2,8,99.24
62,119,2,2,21,99.23
9,93,0,0,5,99.23
43,61,1,0,3,99.23
80,124,0,0,6,99.22
92,123,0,0,6,99.21
55,96,0,0,11,99.19
80,112,0,0,8,99.18
76,98,0,1,7,99.17
84,100,1,0,4,99.16
69,113,2,1,8,99.14
123,133,1,1,2,99.14
93,136,0,0,5,99.13
15,122,0,0,5,99.11
51,144,0,1,9,99.11
44,121,0,0,9,99.08
25,127,1,0,6,99.07
68,121,0,1,7,99.04
91,106,0,0,15,99.03
20,83,0,2,5,99.02
20,146,1,0,5,99.0
71,113,1,1,7,99.0
29,140,2,0,7,99.0
63,72,0,0,8,98.99
6,97,0,1,5,98.97
72,125,0,0,7,98.96
108,140,1,0,6,98.96
4,144,0,0,6,98.95
53,143,0,0,10,98.95
64,145,0,0,10,98.91
109,136,1,3,9,98.86
113,133,0,0,5,98.85
8,14,0,0,7,98.85
13,106,2,0,10,98.85
4,64,2,0,5,98.83
1,2,0,0,5,98.81
95,112,0,0,7,98.81
91,95,1,0,9,98.77
109,126,1,0,6,98.76
103,127,0,0,8,98.73
105,108,1,1,11,98.72
86,136,1,2,8,98.71
11,24,0,1,6,98.71
69,125,0,1,9,98.68
31,96,2,0,10,98.65
36,120,0,0,5,98.65
29,113,2,1,5,98.62
97,114,0,1,3,98.61
20,42,0,1,6,98.6
62,103,0,1,13,98.6
28,140,1,3,6,98.6
79,140,0,0,10,98.59
110,112,0,0,6,98.59
64,143,1,0,7,98.56
133,143,0,0,6,98.54
74,136,1,0,11,98.54
56,109,1,1,13,98.53
12,83,1,1,6,98.53
48,88,1,0,7,98.52
86,92,0,1,10,98.5
52,70,0,1,4,98.49
59,145,0,1,11,98.48
130,147,1,1,7,98.47
60,82,0,0,7,98.45
62,76,0,0,9,98.45
29,97,1,2,3,98.45
92,148,1,0,7,98.43
51,67,1,0,7,98.43
98,115,0,1,8,98.42
10,118,0,1,13,98.41
6,91,0,0,5,98.36
38,124,0,0,6,98.36
28,145,0,0,12,98.35
33,44,1,3,13,98.35
12,49,1,0,8,98.34
53,87,0,1,5,98.34
92,126,0,1,5,98.34
52,134,0,0,3,98.34
48,135,2,0,10,98.32
26,87,0,0,4,98.31
117,135,3,0,2,98.31
50,134,0,1,5,98.3
33,114,0,0,6,98.27
2,123,0,0,4,98.26
46,115,0,1,9,98.25
91,120,0,0,5,98.22
83,100,2,1,6,98.22
28,38,0,0,12,98.21
43,85,0,1,5,98.2
95,118,1,0,10,98.18
79,103,0,2,12,98.18
19,48,0,0,9,98.17
18,117,0,0,7,98.15
39,125,0,0,7,98.15
87,135,0,2,7,98.15
136,139,0,1,11,98.13
105,120,0,0,9,98.11
16,61,0,0,7,98.1
67,100,0,0,5,98.1
6,73,1,0,7,98.09
30,47,0,0,5,98.08
4,115,0,0,7,98.08
33,117,1,1,4,98.06
10,110,0,0,7,98.06
81,82,1,1,5,98.04
81,145,0,0,11,98.04
2,75,0,0,6,98.03
13,65,1,0,4,98.0
22,124,0,1,8,98.0
37,82,0,1,8,98.0
56,75,2,1,5,97.99
62,100,0,0,7,97.96
53,115,0,2,8,97.95
28,110,0,0,8,97.94
41,54,0,1,8,97.94
24,122,0,0,5,97.94
52,80,0,0,4,97.94
5,85,0,0,10,97.93
107,120,1,0,8,97.9
86,115,0,3,10,97.89
17,137,0,0,6,97.85
23,82,1,0,5,97.83
31,46,0,0,10,97.78
86,107,0,2,14,97.77
111,118,1,1,8,97.72
33,126,0,0,8,97.72
42,130,1,3,4,97.69
79,101,1,0,7,97.66
63,113,0,0,6,97.64
58,96,1,0,7,97.63
87,97,1,0,4,97.62
2,8,0,1,4,97.62
73,113,1,0,8,97.62
10,28,1,1,8,97.61
129,130,1,0,4,97.61
5,104,0,0,12,97.61
111,140,0,0,8,97.59
41,68,0,1,14,97.57
45,57,1,0,7,97.57
88,128,1,1,4,97.57
1,22,0,0,8,97.55
41,74,0,1,13,97.54
9,149,2,0,6,97.54
35,61,0,0,10,97.53
23,124,0,0,4,97.53
102,136,1,0,14,97.52
5,99,0,0,8,97.51
59,67,0,1,6,97.49
10,51,1,1,11,97.47
126,131,1,0,2,97.46
22,42,0,2,12,97.45
40,57,1,1,8,97.45
13,25,0,0,9,97.44
34,75,0,1,7,97.42
34,118,4,2,7,97.42
52,53,1,0,7,97.42
16,133,0,0,4,97.41
42,100,0,0,5,97.39
94,102,0,0,14,97.37
44,116,0,1,11,97.37
11,81,0,0,7,97.36
35,108,0,1,9,97.32
36,75,1,0,8,97.31
25,92,2,0,11,97.3
44,137,0,0,9,97.29
58,112,0,0,8,97.28
25,129,0,0,7,97.28
34,117,1,0,3,97.27
124,132,1,0,6,97.26
131,143,1,0,6,97.25
12,19,1,0,6,97.25
4,130,1,0,4,97.24
12,35,1,2,9,97.21
71,100,0,1,7,97.18
38,149,0,0,2,97.14
2,95,0,1,7,97.13
17,111,0,0,6,97.12
55,111,0,1,7,97.12
86,97,2,1,5,97.11
1,9,1,0,7,97.11
121,142,0,0,5,97.11
1,131,0,0,4,97.1
105,131,0,0,9,97.09
49,100,0,1,4,97.05
41,133,0,0,6,97.03
3,107,1,1,11,97.03
12,125,0,0,5,97.02
16,127,0,0,6,97.02
126,144,0,0,6,97.01
49,91,0,0,9,97.01
21,28,0,1,8,97.01
105,128,0,0,7,97.0
114,116,0,1,4,97.0
30,115,0,1,8,96.96
109,127,1,1,8,96.96
28,40,0,0,10,96.94
15,118,2,0,5,96.93
110,129,0,0,4,96.93
98,109,0,1,11,96.91
3,15,1,0,4,96.9
56,73,1,0,10,96.9
93,122,0,0,2,96.9
5,84,1,0,8,96.89
63,84,1,1,5,96.88
89,129,0,0,10,96.88
62,63,1,0,7,96.88
24,137,0,0,6,96.86
92,111,2,0,6,96.82
56,86,0,3,8,96.8
7,42,0,1,10,96.8
11,47,0,0,5,96.79
82,92,1,1,5,96.78
54,102,2,0,8,96.78
20,40,1,0,8,96.78
42,109,1,0,12,96.77
28,111,1,2,5,96.74
23,72,1,0,8,96.74
29,132,0,0,10,96.73
81,86,0,1,11,96.73
42,92,0,0,9,96.71
93,145,0,0,6,96.7
30,114,0,0,4,96.69
81,99,1,2,5,96.69
35,116,1,2,11,96.67
112,139,0,0,9,96.67
63,135,1,0,9,96.63
34,129,2,0,6,96.63
105,113,1,0,10,96.62
44,107,0,1,16,96.62
39,41,1,0,10,96.6
65,123,0,0,5,96.6
6,132,0,0,7,96.59
28,51,1,1,9,96.59
61,103,0,0,10,96.59
78,124,0,1,12,96.59
100,111,0,1,5,96.59
7,122,1,0,7,96.58
22,125,1,0,7,96.56
12,53,2,0,5,96.55
67,138,0,3,3,96.55
43,118,0,2,7,96.53
27,111,0,0,8,96.52
3,33,1,0,10,96.52
3,100,2,0,4,96.51
103,117,2,2,0,96.49
21,91,1,0,6,96.48
14,68,1,1,10,96.46
61,94,0,0,7,96.44
112,122,0,0,6,96.44
65,134,0,0,4,96.43
11,66,1,0,7,96.42
99,109,2,0,9,96.42
20,127,0,0,4,96.39
14,134,0,0,4,96.38
121,138,0,2,5,96.37
16,104,2,0,10,96.37
2,104,1,1,8,96.36
34,43,0,0,7,96.35
105,114,0,3,5,96.34
48,101,1,0,7,96.31
85,92,1,0,6,96.31
65,125,0,0,5,96.3
45,85,1,1,8,96.3
46,121,0,1,5,96.29
24,83,0,0,8,96.29
26,29,0,0,8,96.26
20,126,0,0,3,96.25
103,144,0,2,8,96.25
16,42,1,0,7,96.24
16,28,1,0,7,96.24
23,141,2,0,4,96.22
7,147,0,0,14,96.21
21,133,0,1,5,96.2
41,118,0,3,9,96.19
141,145,0,2,9,96.19
2,14,0,2,5,96.18
48,94,0,0,10,96.18
9,85,0,0,9,96.17
63,64,1,0,5,96.17
116,146,1,1,6,96.15
40,142,0,0,10,96.14
47,91,0,0,6,96.13
94,96,1,1,9,96.13
5,100,0,0,7,96.08
69,137,0,1,11,96.08
82,142,0,0,5,96.05
110,113,0,0,5,96.03
1,77,0,1,7,96.03
20,30,1,0,6,96.02
81,90,1,1,9,96.0
46,53,0,1,7,96.0
85,148,1,2,6,95.99
28,36,1,0,9,95.98
61,75,0,0,6,95.95
47,110,0,0,6,95.94
7,47,1,0,7,95.93
82,144,0,0,5,95.91
137,147,0,0,10,95.9
38,54,2,0,7,95.9
52,147,1,0,9,95.89
114,129,0,0,3,95.89
17,115,0,0,10,95.89
24,133,0,0,4,95.86
15,141,1,0,4,95.85
116,126,1,0,4,95.84
74,101,0,1,9,95.83
43,60,1,1,3,95.83
15,78,0,0,13,95.82
40,111,0,2,8,95.81
51,130,0,0,7,95.81
84,110,0,0,6,95.8
37,134,0,2,4,95.8
80,107,1,0,12,95.79
8,25,0,1,7,95.79
42,49,1,1,8,95.79
68,129,0,0,9,95.78
30,146,1,0,6,95.76
129,137,0,0,6,95.76
31,113,0,1,8,95.75
94,130,1,0,8,95.74
127,148,0,0,7,95.73
61,126,0,0,3,95.73
9,135,2,0,11,95.71
81,133,0,0,5,95.69
52,59,0,1,9,95.67
10,100,0,1,3,95.66
22,46,0,2,11,95.65
63,114,0,0,4,95.62
14,90,3,0,5,95.61
82,135,0,0,7,95.61
56,133,0,0,5,95.6
32,60,0,0,7,95.59
130,149,0,0,5,95.59
14,15,0,0,6,95.54
56,90,0,2,8,95.53
121,122,1,0,3,95.51
101,118,0,0,9,95.51
17,146,0,0,8,95.51
78,120,0,1,9,95.51
5,43,2,1,3,95.5
62,147,0,0,11,95.49
113,142,1,0,2,95.47
57,64,0,1,6,95.47
22,133,1,0,6,95.46
3,111,0,0,5,95.44
46,124,0,1,5,95.43
46,106,0,3,13,95.4
84,133,0,0,5,95.4
13,108,1,1,4,95.4
110,147,0,1,5,95.38
44,136,0,4,8,95.38
32,81,0,0,11,95.36
28,37,2,3,10,95.33
42,127,0,0,6,95.32
46,130,0,0,5,95.32
11,25,1,0,7,95.31
4,139,1,0,8,95.3
31,47,0,0,11,95.29
61,101,0,0,6,95.26
96,136,0,0,10,95.25
129,135,1,1,6,95.25
29,84,1,4,5,95.25
31,148,2,0,12,95.24
62,106,1,1,13,95.23
98,143,0,1,8,95.21
47,140,1,0,7,95.19
37,98,2,5,7,95.18
11,72,1,0,7,95.15
80,82,1,1,6,95.11
29,78,0,1,14,95.06
51,92,0,0,10,95.05
15,71,0,0,8,95.05
19,63,1,0,7,95.04
48,115,0,1,9,95.02
56,130,1,0,7,95.01
57,92,0,0,6,95.0
124,144,1,0,6,95.0
88,112,0,0,7,94.94
74,90,1,2,10,94.94
101,120,0,0,3,94.94
59,136,0,1,10,94.91
15,72,0,0,8,94.86
11,32,1,1,6,94.83
49,70,0,0,5,94.81
14,127,2,0,4,94.8
30,98,3,0,3,94.79
32,75,0,0,7,94.78
19,132,1,0,8,94.76
68,112,0,0,11,94.76
9,23,1,0,7,94.75
38,43,2,0,6,94.74
40,76,0,0,11,94.69
89,131,0,2,8,94.68
103,142,1,2,6,94.67
38,86,3,1,10,94.67
3,45,0,1,8,94.66
2,23,0,0,5,94.66
60,106,0,1,12,94.64
21,101,0,0,8,94.62
57,67,1,0,4,94.61
31,93,0,0,6,94.61
75,89,1,1,10,94.61
61,150,0,0,3,94.61
85,99,0,0,7,94.6
54,120,0,0,4,94.6
28,124,1,0,5,94.59
80,129,0,0,6,94.59
16,54,0,0,7,94.59
73,120,0,0,5,94.54
42,124,1,1,5,94.52
9,95,0,0,10,94.5
37,128,1,1,6,94.48
64,115,0,0,10,94.47
107,126,0,1,6,94.46
14,51,0,1,9,94.45
112,130,0,0,6,94.43
3,8,1,0,4,94.43
47,51,0,0,8,94.42
86,104,0,1,15,94.42
29,125,1,2,4,94.41
124,131,2,0,1,94.4
30,111,0,0,6,94.38
118,124,3,1,4,94.38
134,145,1,0,5,94.38
26,144,1,1,7,94.38
9,116,0,1,8,94.36
15,57,0,0,4,94.35
13,148,0,0,6,94.34
64,80,0,0,9,94.33
6,27,1,1,7,94.33
42,50,1,0,10,94.3
11,37,2,5,6,94.28
60,140,0,1,8,94.26
44,97,0,0,10,94.26
22,126,0,0,8,94.24
23,100,0,0,5,94.22
94,97,1,2,7,94.21
91,145,1,0,8,94.18
22,113,1,0,9,94.17
67,139,0,0,7,94.16
71,125,1,0,6,94.12
56,110,0,0,8,94.1
42,142,0,1,5,94.08
57,96,3,1,4,94.07
109,129,0,0,9,94.03
12,30,1,0,6,94.03
16,72,0,0,9,94.02
51,127,0,0,8,94.01
60,107,0,0,11,94.0
20,61,0,0,7,93.99
2,76,0,0,7,93.97
3,132,2,0,7,93.96
37,115,4,3,9,93.96
20,38,2,1,4,93.95
52,138,0,1,7,93.94
53,134,0,0,4,93.91
69,123,0,1,8,93.9
64,86,0,0,8,93.9
62,118,0,1,11,93.9
12,98,1,0,4,93.84
38,132,0,1,12,93.83
58,93,0,0,4,93.82
81,116,0,0,8,93.82
99,132,2,1,6,93.77
29,85,0,2,6,93.75
131,148,0,0,5,93.75
127,136,0,0,6,93.74
2,9,0,0,8,93.74
67,80,0,1,6,93.71
82,104,0,2,7,93.7
115,134,1,1,1,93.69
39,112,0,0,8,93.68
15,44,0,0,7,93.65
98,140,0,1,7,93.64
119,129,1,1,14,93.61
48,121,0,0,5,93.56
28,54,1,0,6,93.55
120,146,0,0,4,93.55
77,116,0,0,11,93.54
37,84,1,2,10,93.54
51,113,0,0,5,93.51
110,115,0,0,7,93.51
26,127,0,3,4,93.48
90,124,0,0,6,93.47
25,149,0,0,6,93.46
9,137,0,0,8,93.46
81,114,0,1,3,93.45
17,112,0,0,8,93.44
24,85,0,1,6,93.44
89,122,1,1,9,93.44
13,90,0,1,6,93.43
43,132,0,0,7,93.43
45,110,1,2,5,93.42
100,139,1,0,8,93.41
18,133,2,1,6,93.41
92,131,0,1,4,93.4
24,107,0,0,11,93.4
47,145,1,1,7,93.38
28,133,0,1,3,93.37
15,87,0,0,3,93.34
103,136,0,3,10,93.31
15,46,0,0,6,93.31
98,136,0,0,8,93.29
87,145,0,0,7,93.28
1,83,0,0,7,93.28
66,67,2,1,6,93.28
48,81,0,1,8,93.21
11,88,0,0,7,93.21
54,91,0,1,7,93.21
64,144,0,0,7,93.16
60,116,0,0,8,93.14
22,108,1,2,7,93.13
46,102,0,3,9,93.11
110,146,0,0,5,93.1
2,49,0,0,7,93.08
19,74,0,0,11,93.05
63,100,1,1,4,93.03
24,26,0,2,6,93.02
3,90,0,0,6,93.01
30,87,1,0,3,92.98
37,70,1,0,6,92.96
15,105,0,0,10,92.95
2,142,0,0,6,92.95
25,108,0,0,8,92.94
8,48,0,0,7,92.94
97,100,1,0,4,92.93
95,129,0,0,5,92.92
30,133,0,0,5,92.92
91,130,0,0,6,92.91
37,63,0,0,11,92.89
20,85,0,0,6,92.88
4,135,0,0,8,92.85
47,116,1,1,7,92.84
4,42,0,0,8,92.83
47,50,0,1,8,92.82
29,147,1,0,8,92.8
60,132,0,0,8,92.8
28,45,0,0,11,92.77
35,98,0,0,11,92.77
79,108,0,2,7,92.77
8,86,0,1,6,92.76
75,105,0,1,10,92.75
43,140,0,0,6,92.75
82,103,0,1,7,92.75
5,13,1,0,6,92.74
17,103,0,0,11,92.73
86,133,0,0,7,92.7
44,92,0,0,11,92.68
36,72,0,0,11,92.67
29,33,1,0,10,92.66
35,121,0,0,8,92.64
9,115,0,0,12,92.63
16,118,1,0,8,92.62
51,91,0,0,9,92.62
96,125,0,0,6,92.61
29,100,0,0,7,92.61
41,75,1,0,7,92.6
42,118,1,1,11,92.56
32,84,1,1,8,92.55
94,123,1,0,6,92.55
30,46,1,0,5,92.54
71,80,0,1,10,92.53
110,149,0,0,4,92.51
88,132,0,0,11,92.5
37,118,2,3,12,92.5
75,111,0,0,6,92.46
65,129,0,0,5,92.46
22,60,1,1,12,92.41
30,123,2,0,3,92.41
11,123,0,0,4,92.39
102,131,0,0,7,92.38
5,93,0,1,5,92.37
58,69,1,0,10,92.35
37,120,1,0,6,92.35
42,146,0,0,6,92.33
27,136,1,1,9,92.32
4,123,1,0,3,92.31
38,60,0,0,10,92.31
30,48,1,1,5,92.29
112,129,0,0,6,92.28
18,123,1,1,8,92.23
79,99,0,0,9,92.19
15,59,0,0,7,92.19
12,23,1,0,4,92.19
31,99,2,1,8,92.18
54,79,0,0,8,92.18
2,140,0,0,7,92.17
25,123,2,2,4,92.14
43,68,1,2,7,92.13
98,116,3,0,4,92.13
14,58,1,0,6,92.11
115,144,0,2,10,92.11
31,110,0,1,9,92.11
12,13,1,0,5,92.09
62,149,0,0,6,92.07
130,140,0,1,4,92.06
51,70,0,0,5,92.06
20,140,1,1,5,92.05
58,103,0,1,9,92.04
30,148,1,0,7,92.02
77,129,0,1,4,92.01
26,100,0,0,6,92.0
54,131,0,1,4,91.99
24,106,1,1,9,91.99
54,101,0,0,5,91.98
36,124,0,0,6,91.96
1,82,0,1,5,91.94
14,126,1,0,5,91.93
34,113,1,1,6,91.93
11,135,0,1,6,91.93
92,129,0,0,7,91.92
40,146,2,0,7,91.9
94,149,1,0,4,91.9
98,111,0,0,6,91.9
84,91,0,0,7,91.88
56,147,1,0,11,91.87
38,87,0,0,5,91.87
57,95,1,0,5,91.86
14,138,0,2,6,91.83
8,107,0,0,9,91.83
134,146,2,0,1,91.83
20,60,0,0,7,91.78
29,107,1,0,10,91.78
42,73,1,0,10,91.76
72,80,2,1,10,91.76
86,108,1,0,8,91.74
13,28,0,1,6,91.73
47,107,0,0,9,91.72
12,54,1,0,5,91.71
14,96,0,0,8,91.69
84,101,0,0,7,91.68
66,111,0,0,9,91.67
78,100,0,0,12,91.66
84,128,0,1,5,91.65
35,46,0,0,9,91.65
90,113,0,0,7,91.63
138,148,3,3,3,91.61
63,133,0,0,5,91.58
28,52,1,0,7,91.56
72,84,1,1,8,91.54
1,50,0,0,9,91.5
13,53,0,0,6,91.49
29,48,0,0,8,91.46
79,127,0,0,8,91.46
73,100,0,0,8,91.44
12,144,0,0,8,91.34
77,131,0,0,7,91.33
100,146,1,1,3,91.32
58,109,1,0,11,91.3
54,112,0,0,4,91.29
53,65,0,0,6,91.29
52,122,0,1,5,91.28
20,68,0,0,11,91.28
39,128,0,0,5,91.27
65,141,1,0,6,91.25
1,36,0,0,7,91.24
29,128,0,0,4,91.24
75,127,0,1,3,91.24
62,101,0,0,9,91.22
109,113,0,1,8,91.22
89,101,1,1,12,91.19
132,139,0,0,11,91.19
44,87,1,0,7,91.18
29,135,1,2,6,91.18
129,134,2,0,1,91.17
64,68,0,1,12,91.17
36,123,0,1,4,91.13
35,100,0,0,8,91.13
73,86,1,2,11,91.1
84,97,0,0,8,91.04
42,103,0,0,11,91.02
74,127,0,0,8,91.02
54,85,1,2,4,91.02
10,75,1,0,7,91.01
49,110,0,0,8,91.01
4,82,1,0,5,90.99
2,113,0,0,5,90.98
107,143,0,3,12,90.97
117,147,2,0,2,90.96
93,147,0,0,3,90.95
23,33,0,0,7,90.94
37,85,0,2,9,90.94
21,50,0,0,9,90.93
6,40,0,0,10,90.93
39,42,0,0,8,90.92
49,149,0,0,5,90.92
70,112,0,0,3,90.91
82,132,0,0,7,90.9
90,134,0,0,4,90.89
43,73,1,1,5,90.89
17,83,0,0,10,90.87
75,97,0,1,5,90.86
61,106,0,1,10,90.83
22,122,0,0,9,90.83
12,116,1,1,7,90.82
32,115,0,0,11,90.81
127,135,0,1,6,90.78
11,144,0,0,6,90.77
24,135,0,0,8,90.77
3,61,0,0,6,90.76
20,62,1,0,5,90.74
136,143,1,1,8,90.74
70,83,0,0,4,90.73
104,122,1,0,8,90.72
59,128,0,0,5,90.71
16,136,1,0,7,90.7
57,94,0,0,8,90.7
8,123,0,0,3,90.69
16,81,0,0,8,90.69
108,109,0,1,10,90.69
57,74,0,0,8,90.69
15,39,1,0,7,90.68
8,79,0,0,8,90.67
23,48,0,0,6,90.62
142,147,0,0,8,90.62
41,129,1,0,6,90.61
12,28,1,1,6,90.61
15,148,0,0,6,90.61
52,125,0,0,5,90.57
62,138,0,0,8,90.55
21,70,0,0,5,90.55
41,135,4,1,7,90.54
8,97,0,2,4,90.53
25,99,1,0,7,90.52
10,20,0,0,6,90.5
15,41,1,0,6,90.5
38,84,1,0,11,90.45
17,145,0,0,12,90.43
62,131,0,0,6,90.4
52,83,0,1,6,90.38
27,42,1,1,8,90.37
24,40,2,0,9,90.37
72,91,0,0,9,90.37
21,43,0,0,5,90.34
86,129,0,0,5,90.3
14,136,0,0,9,90.28
67,119,0,2,13,90.27
58,65,0,0,8,90.27
39,63,1,0,6,90.27
86,146,0,0,9,90.27
68,99,1,2,8,90.25
6,60,0,2,6,90.24
77,101,1,0,8,90.22
66,113,0,0,8,90.21
16,88,0,1,7,90.21
96,116,3,2,4,90.19
64,106,0,0,12,90.19
46,139,0,1,10,90.18
27,85,2,3,5,90.17
30,56,0,0,8,90.17
40,95,0,0,11,90.17
26,103,2,0,8,90.16
3,135,1,0,8,90.16
48,95,1,0,6,90.16
66,112,1,1,7,90.14
72,146,1,1,8,90.13
15,56,0,0,6,90.08
56,104,0,1,12,90.08
128,149,0,0,4,90.08
28,123,2,0,4,90.08
18,67,0,0,11,90.07
6,33,1,0,8,90.07
24,103,1,2,7,90.04
90,129,0,0,4,90.04
19,123,1,0,5,90.01
15,90,0,1,6,89.99
109,124,2,1,6,89.98
127,131,2,0,2,89.96
3,51,1,0,7,89.94
15,139,0,0,9,89.94
108,148,1,0,6,89.91
63,128,1,1,2,89.89
114,132,0,0,4,89.88
38,57,0,0,9,89.88
51,61,1,0,8,89.88
25,128,2,0,4,89.85
4,80,1,0,7,89.85
74,145,0,1,12,89.81
118,149,0,1,5,89.8
104,133,1,0,7,89.78
24,31,0,0,11,89.77
53,61,1,0,6,89.76
28,53,0,1,7,89.75
84,107,1,0,11,89.74
28,106,4,3,9,89.66
17,40,0,1,10,89.65
28,82,0,0,6,89.62
8,85,0,0,6,89.62
17,79,0,0,8,89.6
3,95,0,0,7,89.6
80,137,0,0,8,89.59
47,104,0,0,9,89.59
24,75,0,2,4,89.49
24,43,0,0,5,89.49
19,60,0,0,8,89.49
87,90,0,0,5,89.49
2,60,0,0,7,89.48
26,48,0,0,7,89.48
16,19,1,0,7,89.48
24,29,0,3,6,89.46
108,111,0,0,5,89.46
125,135,0,1,7,89.44
26,117,0,0,4,89.44
11,145,2,1,6,89.42
46,132,0,0,9,89.38
35,111,0,0,9,89.37
23,145,0,0,8,89.36
1,134,0,0,2,89.35
98,137,0,0,6,89.34
113,119,2,3,13,89.33
8,98,0,1,4,89.33
